video_id,title,description,channel_id,channel_name,published_at,duration,view_count,like_count,comment_count,tags,thumbnail_url,post_url,scraped_at
u-vWzuQcJl8,The Heartbreak That Created Sisqó - Masterminds Podcast EP16,"Before The Thong Song, before the platinum albums, and before the fame, there was pain, heartbreak, and a dream that refused to die.

In this powerful episode of the Masterminds Podcast, Richie Mensah sits down with Sisqó, the legendary artist, songwriter, and front man of Dru Hill, to unpack the untold story behind his journey, from Baltimore to global stardom, and how personal heartbreak became the fuel for his biggest hits.

This is more than nostalgia. It’s a story about discipline, faith, and the price of excellence, the kind of story every creative, entrepreneur, and dreamer needs to hear.

In this episode, you’ll learn:

How heartbreak and struggle shaped Sisqó’s artistry
The real story behind Dru Hill and The Thong Song
How to stay relevant and creative in a changing world
What discipline really means in the music business
The mindset that turns talent into legacy

Timestamps / Chapters
00:00 – Intro
02:31 – Incomplete over Thong Song: The real hit that changed everything
06:36 – Heartbreak Story
08:35 – Building Dru Hill
10:08 – The Breakthrough
11:36 – Legacy & Longevity

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-10-26T02:01:19-07:00,836,4873,48,5,,https://i.ytimg.com/vi_webp/u-vWzuQcJl8/maxresdefault.webp,https://www.youtube.com/watch?v=u-vWzuQcJl8,2026-03-18T10:26:03.950000
4qfxHfBJ3Mw,"Oz Pearlman (Mentalist): This Small Mistake Makes People Dislike You! They Do This, They’re Lying!","Oz Pearlman, the World No.1 magician, exposes how to read people, build trust, and win attention. From Wall Street to the world stage, he shares secret tricks for mindset shifts and memory hacks. 

Oz Pearlman is one of the world’s most celebrated mentalists, a top performer on “America’s Got Talent,” and the author of ‘Read Your Mind: Proven Habits for Success From The World’s Greatest Mentalist’. 

He explains: 

◼️The small mistake that instantly makes people dislike you
◼️The psychological trick that makes people say “yes” without realizing it
◼️The mind trick that makes anyone instantly like and trust you
◼️The subtle body language cue that makes people ignore or avoid you
◼️How to tell in 3 seconds if someone is lying to you

00:00 - Intro
02:26 - Can You Read My Mind?
05:25 - Mastering the Card Trick
10:30 - How to Tell If Someone's Lying
13:47 - Influence People to Do What You Want
16:00 - Why You Should Take Notes for Everything
18:40 - The Importance of Small Details
22:50 - Understanding Human Behaviour
26:11 - Mind-Blowing Name Trick
29:46 - Ads
30:50 - Dealing with People Who Are On Edge
32:58 - Building Confidence
36:42 - Communication As An Entertainer
39:50 - The Ethics of Misdirection in Magic
41:41 - How to Be a Better Active Listener
46:44 - Did Your Tricks Ever Go Wrong?
47:46 - Breaking the Ice in Social Situations
49:07 - Are You Trying to Make Others Happy?
50:26 - How to Improve Your Memory
55:38 - Ads
57:29 - Wrapping Up Stories for Better Recall
59:35 - How to Keep People’s Attention
01:03:08 - The Role of Obsession in Success
01:09:18 - How to Show Up Better in Your Life
01:11:54 - Final Reveal Trick
01:13:10 - Would You Want to Live Forever?

Follow Oz: 
Instagram - https://bit.ly/3L3HuqL 
X - https://bit.ly/4o4JDBe 

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Buy The Diary Of A CEO book here - https://smarturl.it/DOACbook 
◼️The 1% Diary is back - limited time only: https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Second Edition): https://g2ul0.app.link/f31dsUttKKb 
◼️Get email updates - https://bit.ly/diary-of-a-ceo-yt 
◼️Follow Steven - https://g2ul0.app.link/gnGqL4IsKKb 

Get access to exclusive Diary of a CEO content: https://bit.ly/circle-ytshorts

Sponsors:
Pipedrive - http://pipedrive.com/CEO    
Linkedin Ads - https://www.linkedin.com/DIARY    
Stan Store - https://stevenbartlett.stan.store for your 14-Day free trial",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-10-23T00:00:03-07:00,4768,2835260,72000,3800,,https://i.ytimg.com/vi_webp/4qfxHfBJ3Mw/maxresdefault.webp,https://www.youtube.com/watch?v=4qfxHfBJ3Mw,2026-03-18T00:14:33.513740
If1X3SPP_Tk,Doctor Reveals the Everyday Habits That Silently Destroy Your Health - Masterminds Podcast EP15,"Most people are not unhealthy because of one big mistake. It’s the small daily habits that slowly destroy their health, focus, and energy.

In this episode of the Masterminds Podcast, Richie Mensah sits down with Dr. Vanessa Attikpui, a medical doctor and wellness advocate, to uncover the truth about modern lifestyle habits — and how they’re quietly ruining your body and your mind.

From poor sleep and stress to overworking, emotional eating, and the obsession with “hustle culture,” Dr. Vanessa breaks down how to rebuild your health from the inside out, with science, discipline, and balance.

In this episode, you’ll learn:

The habits that silently destroy your body and brain
The link between stress, sleep, and success
How to take charge of your health as a young professional
The truth about “balance” — and how to create it
How to eat, rest, and move with purpose
Why discipline is the real medicine for a better life

Timestamps:
00:00 – Introduction
03:28 – The Real Reason You’re Always Tired
07:12 – Habits That Slowly Destroy Your Health
11:40 – How Hustle Culture Is Making You Sick
16:25 – The Connection Between Mindset and Health
22:10 – The Discipline Behind a Healthy Life
28:43 – Fixing Your Daily Routine
35:12 – Sleep, Stress, and Mental Clarity
42:27 – The Importance of Preventive Living
50:10 – How to Build Habits That Heal
56:00 – Final Thoughts and Reflections

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-10-22T02:00:26-07:00,4175,5339,152,18,,https://i.ytimg.com/vi_webp/If1X3SPP_Tk/maxresdefault.webp,https://www.youtube.com/watch?v=If1X3SPP_Tk,2026-03-18T10:26:10.988237
UMy6GESNkDc,Jürgen Klopp: Would You Go Back To Manage LFC...? The Real Reason I Fell In Love With Liverpool!,"Liverpool FC legend Jürgen Klopp reveals the TRUTH about the Man United offer, Arne Slot, and Michael Edwards, revealing how leadership, success, failure, and fatherhood defined his football legacy, and what it would take for him to return to Liverpool. 

Jürgen Klopp is one of the world’s most successful football managers, leading Borussia Dortmund and Liverpool, winning 13 major trophies, and Liverpool's first Premier League title in 30 years. Since retiring as manager in 2024, he has been Head of Global Soccer for Red Bull. 

He explains: 
◼️His HONEST reaction to Liverpool’s £450M transfer window 
◼️Whether he would ever return to manage Liverpool FC…?
◼️How his dad never let him win a single race, and why it shaped him 
◼️The REAL story behind his “heavy metal football” high-intensity tactic 
◼️The truth about pressure and how he managed it

00:00 Intro  
02:47 Your Early Context  
04:15 Was Your Father a Tough Man?  
07:24 The Start of Your Football Career  
08:59 Becoming a Father  
11:05 Players Acting Differently With Partners  
15:13 Times You Treated Players Differently  
19:27 Players You Could Be Tougher With  
23:00 Always Being the Captain Starting Out  
25:33 Becoming a Manager  
30:06 What Was Your First Approach as Manager?  
33:34 Believing in Yourself  
38:51 Considering Players' Social Media Usage  
41:24 Learning How to Lose  
47:26 First Impressions Upon Arriving at Liverpool  
49:57 Why Didn't You Join Manchester United?  
52:24 Why Has Manchester Been Struggling?  
56:02 Thoughts on Ads in Football  
58:04 How Teams Without Top Players Still Succeed  
01:02:28 Why Manchester Felt Like a Football Project  
01:05:56 Your Initial Plan at Liverpool  
01:08:33 Small Ideas You Implemented Early  
01:12:31 Known for Heavy Metal Football  
01:15:19 Does It Matter How You Win?  
01:18:57 What Is the Liverpool Way?  
01:20:53 Succeeding You: Arne Slot’s Challenge  
01:26:38 Liverpool’s Spending Habits  
01:33:09 Your Spending at Liverpool  
01:35:07 Diogo Jota’s Impact  
01:40:17 Your Input on the Transfer Window  
01:41:46 Michael Edwards' Role  
01:44:37 Was Anyone Able to Argue With You at Liverpool?  
01:46:21 Darwin Núñez  
01:49:41 More on Ads in Football  
01:51:28 Why Did You Leave Liverpool?  
01:55:17 Could You Return to Manage Liverpool?  
01:57:18 What Do You Miss From Liverpool?  
01:58:40 Creating Unbreakable Bonds  
02:01:43 Showing Respect to Everyone  
02:07:25 Changing Team Dynamics  
02:09:28 The Passing of Your Mum  
02:14:07 Faith  
02:17:10 What Do You Still Want to Accomplish?  
02:22:59 Would You Change Anything If You Could?  

Follow Jürgen:
Instagram - https://bit.ly/48B7eV8 
Facebook - https://bit.ly/3IS9lcR

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Buy The Diary Of A CEO book here - https://smarturl.it/DOACbook 
◼️The 1% Diary is back - limited time only: https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Second Edition): https://g2ul0.app.link/f31dsUttKKb 
",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-10-20T00:00:34-07:00,8905,2462709,51000,3800,,https://i.ytimg.com/vi/UMy6GESNkDc/maxresdefault.jpg,https://www.youtube.com/watch?v=UMy6GESNkDc,2026-03-18T00:14:58.758730
eo4oiFz3ghU,5 Investments That Actually Work in Africa - Masterminds Podcast EP14,"Everyone says “invest”, but how do you actually do it in Africa, safely and smartly?

In this solo Masterminds episode, Richie breaks down five proven investment paths that work on the continent: from investing in yourself and using Treasury bills to index funds, two kinds of businesses, and when (and how) to touch speculative bets. No hype. No shortcuts. Just a clear playbook you can start using today.

What you’ll learn

The #1 investment with the highest ROI (and it’s not stocks)
How Treasury bills protect your money against inflation
Why index funds beat “hot stock picks” for most people
The difference between Tap-and-Go businesses vs Skilled/Purpose businesses
When to consider speculative plays—and when to avoid them

Chapters
00:00 – Intro + Step 1: Invest in Yourself
01:00 – Step 2: Treasury Bills (safe, inflation-beating)
01:56 – Step 3: Stocks (start with Index Funds)
03:06 – Step 4: Businesses (two paths)
04:45 – Step 5: Speculative investments (crypto, betting = high risk)

Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-10-19T02:00:56-07:00,362,1648,77,12,,https://i.ytimg.com/vi_webp/eo4oiFz3ghU/maxresdefault.webp,https://www.youtube.com/watch?v=eo4oiFz3ghU,2026-03-18T10:26:17.245162
kizDk8idpT8,"Hormone & Fertility Experts: We've Been Lied To About Women's Health! If This Happens, Call A Doctor","The 4 leading powerhouses in women’s health break down urgent topics facing women today: irregular periods, PCOS, endometriosis, perimenopause, and the best diet for hormonal balance. 

Part 1 of this 2-part female health roundtable is focused on hormones and fertility, bringing together: Menopause specialist Dr Mary Claire Haver, longevity orthopaedic surgeon Dr Vonda Wright, fertility doctor Dr Natalie Crawford, and female physiology researcher Dr Stacy Sims. 

In this powerful conversation, they explain: 
◼️The shocking lack of research on women’s hormones, and how it’s harming health
◼️How insulin resistance fuels hormone imbalance, irregular cycles, and infertility
◼️How coffee, fasting, and overtraining can silently disrupt your hormones
◼️The truth about cycle syncing, and why your luteal phase changes everything
◼️How stress, sleep, and muscle mass directly influence perimenopause
◼️Why birth control is not a cure, and the lifestyle tools that actually help

00:00 Intro
05:30 We Need To Talk About Women's Health
10:51 The Female Body Is Adapted for Endurance Exercise
12:12 Why Women's Heart Attacks Are Considered 'Atypical'
14:51 The Research Gap on Women's Health
19:14 Why Women Downplay and Gaslight Themselves About Pain
21:54 Why Don’t We Understand Hormones?
26:26 What a Normal Period Should Be Like
28:35 What Is Progesterone?
33:45 The Underlying Cause of PCOS
35:15 Developing Diabetes During Pregnancy
39:36 What Causes PCOS and How to Reduce It
47:47 The Pill Is Not the Only Help for PCOS
52:48 How Do We Know If It's a Normal Flow, Too Much, or Too Little?
57:42 How to Know If You're Experiencing Abnormal Period Pain
01:00:43 Anemia in Women and the Issues With Lab Results
01:03:58 People Suffer Silently With Endometriosis for Years
01:09:17 The Real Reason There's No Treatment for Endometriosis
01:12:27 Could We Create a Cellular Marker for Endometriosis?
01:15:22 How to Ease Pain Symptoms Before Your Period Naturally
01:20:49 If You're 15 to 25, You Need to Know This
01:22:10 How to Treat Your Body in Each Decade After You Start Your Period
01:33:53 Yes, You Can Build Bone in Your 40s!
01:35:14 Advice to Your Daughters
01:37:41 Should You Wear a Coil or IUD?
01:41:18 A New Form of Contraceptive Pill
01:43:32 The Best Contraceptive Method
01:57:10 Wearables
02:02:33 The 5 Fertility Non-Negotiables
02:04:22 Should I Freeze My Eggs?
02:15:55 IVF Has Helped 13 Million People
02:21:17 What Is the Spontaneous Fertility Rate by Age?
02:24:44 PCOS and Infertility
02:25:52 How to Increase Fertility for Men
02:28:47 Why Is Pregnancy Loss Still a Taboo?
02:36:59 Should You Take Time Off During Your Period?
02:41:18 People Need to Know When Perimenopause Starts
02:42:24 Menopause
02:49:12 Check Your Mum's Menopause Age to Know Yours
02:57:31 The Dangers of the Year Before Menopause
02:59:04 Suicide Rates in Women
03:04:39 What Is Hormone Replacement Therapy Really For?
03:13:33 Should You Treat Menopause Symptoms?
03:25:00 How to Improve Your",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-10-16T00:00:54-07:00,12847,2388057,67000,5300,,https://i.ytimg.com/vi/kizDk8idpT8/maxresdefault.jpg,https://www.youtube.com/watch?v=kizDk8idpT8,2026-03-18T00:15:25.639205
SseqXMKWLLE,From Radio Sales to Charterhouse: The Story of Theresa Ayoade - Masterminds Podcast EP13,"What does it take to build an empire, not just an event company, but a creative institution that shapes a nation?

In this episode of the Masterminds Podcast, Richie Mensah sits with Theresa Ayoade, CEO and Co-Founder of Charterhouse Productions, the powerhouse behind the Ghana Music Awards, Miss Malaika, and countless other landmark productions.

Theresa shares how she moved from radio sales to building a company that defined Ghana’s creative industry. It’s a story of vision, systems, and resilience, proving that success is built, not given.

In this episode, you’ll learn:

How Theresa Ayoade started from radio sales and built Charterhouse

The birth and evolution of the Ghana Music Awards

Lessons on scaling, leadership, and legacy

What it takes to build a creative empire that lasts decades

The truth about Ghana’s entertainment ecosystem

How women can lead with excellence in male-dominated spaces



📌 Chapters / Timestamps:
00:00 – Intro & Why This Conversation Matters
03:24 – Joining Multimedia: No Template, Just Vision
05:10 – Pivot to Radio Sales & Learning the Craft
19:23 – Birth of the Ghana Music Awards
21:01 – Winning Stakeholder Buy-In Across the Industry
52:07 – Handling Controversy & Security Breaches
01:04:24 – Leading Creatives with Vision & Purpose
01:05:53 – Why the Creative Industry Is Bigger Than Artists
01:08:38 – The Roles Supporting the Industry: Lawyers, Caterers, Accountants
01:32:50 – Manufacturing Mindset & Building Scalable Systems
01:38:03 – Why Ghana Needs Specialists, Not Generalists
01:57:19 – “Girl on a Mission”: Legacy, Leadership & Closing Reflections

 Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-10-15T04:28:49-07:00,7328,2405,75,25,,https://i.ytimg.com/vi/SseqXMKWLLE/maxresdefault.jpg,https://www.youtube.com/watch?v=SseqXMKWLLE,2026-03-18T10:26:25.404282
gW3vVIFRVhw,Neil deGrasse Tyson: The Harsh Truth About Horoscopes (sorry but it’s true),"Dr Neil deGrasse Tyson, world-renowned astrophysicist, breaks down the universe, space, black holes, and the Big Bang, uncovering how Elon Musk, AI, SpaceX, and NASA are defining the future of humanity. 

As a science communicator, Neil is the host of StarTalk podcast, which covers science, pop culture and comedy. He is also the bestselling author of several books, such as ‘Astrophysics for People in a Hurry’ and the newly revised ‘Just Visiting this Planet: More Cosmic Quandaries from Dr. Tyson’s inbox’. 

In this explosive conversation, he explains: 

◼️80% of Gen Z believe the stars control their life
◼️The dangerous lie we believe about life’s purpose, and what to do instead
◼️Why you have 20% of the same DNA as a banana
◼️Why AI’s real danger isn’t what Hollywood warned you about
◼️Why simulation theory might explain every disaster on Earth

00:00 Intro  
02:43 The Big Questions About the Universe and Our Existence  
10:55 Why We're Not Good at Feeling Oneness With Others  
15:48 Has Science Shaped Your Beliefs About Religion?  
20:15 Did Humans Evolve to Believe in Something?  
25:00 Changing the Way We See the Universe  
30:32 Did the Loss of Your Parents Change Your Views?  
35:05 Do We Live in a Simulation?  
40:05 Do We Have Free Will in Our Society?  
43:44 Will We Be Able to Extend Our Lives Soon?  
45:57 What Happens When We Extend Everyone's Lives?  
48:57 Neil deGrasse Tyson on AI  
53:28 Will We Travel to Mars in Our Lifetime?  
1:00:01 How Long and How Far Is It to Mars?  
1:02:43 Ads  
1:04:13 What Would Happen If the Earth Got Swallowed by a Black Hole?  
1:07:51 Could the Sun Become a Black Hole?  
1:09:06 What Happens If the Sun Freezes?  
1:10:37 Every Breath You Take Contains the History of the Universe  
1:15:25 Is the Universe Infinite?  
1:16:34 Do Aliens Exist?  
1:19:37 Why Do You Think Aliens Exist?  
1:25:38 The Physics Error in *The Matrix*  
1:28:22 Ads  
1:30:26 The Questions We Dream Of  
1:33:26 Should We Argue About Meaning?  
1:37:18 Are Horoscopes Really a Thing?  
1:42:15 Are You Happier If You Believe in God?  
1:46:54 What's the Biggest Advice You Have for Me?  
1:51:32 What Do You Think of America Right Now?  
1:57:25 Do You Have Any Regrets?  


Follow Neil:
X - https://bit.ly/47m0sAz
Instagram - https://bit.ly/48E3kuT 
Facebook - https://bit.ly/48VGmiL
TikTok - https://bit.ly/46Y1na6

UK - You can pre-order Neil’s revised book, ‘Just Visiting This Planet: Merlin Answers More Questions about Everything under the Sun, Moon and Stars’, here: https://amzn.to/4o9IXKo 
US - You can pre-order Neil’s revised book, ‘Just Visiting This Planet: Merlin Answers More Questions about Everything under the Sun, Moon and Stars’, here: https://amzn.to/3Wxvsbq  

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Buy The Diary Of A CEO book here - https://smarturl.it/DOACbook 
◼️The 1% Diary is back - limited time only: https://bit.ly/3YFbJbt 
◼️The Diary Of A CEO Conversation Cards (Second Edition): ",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-10-12T23:00:39-07:00,7556,3779459,100000,10000,,https://i.ytimg.com/vi/gW3vVIFRVhw/maxresdefault.jpg,https://www.youtube.com/watch?v=gW3vVIFRVhw,2026-03-18T00:15:54.162873
4wHaklPDVi4,7 Steps to Become Rich - Masterminds Podcast EP12,"Everyone wants to be rich, but most people have no idea how.

In this solo episode of the Masterminds Podcast, Richie Mensah breaks down the 7 practical steps to becoming rich, not just in money, but in mindset and structure.

Forget the shortcuts and motivational hype. This is the real blueprint for financial freedom.
From designing your rich life to mastering money management and building businesses, Richie shares the same process he’s used for years to build wealth that lasts.

In this episode, you’ll learn:

How to define your version of a rich life
The importance of budgeting and tracking your money
Building your “Peace of Mind Fund” before you invest
How to get out of debt (and stay out)
Creating a 3–6 month emergency fund
Safe investments that grow over time
How to build businesses that make money while you sleep

Timestamps:
00:00 – Everyone Wants to Be Rich
00:25 – Step 1: Define Your Rich Life
01:05 – Step 2: Track Your Budget & Expenses
01:33 – Step 3: Build Your Peace of Mind Fund
02:24 – Step 4: Get Out of Debt
03:28 – Step 5: Create a 3–6 Month Emergency Fund
04:23 – Step 6: Start With Safe Investments
05:38 – Step 7: Build Businesses That Grow Your Wealth
07:19 – The Real Key to Staying Rich

📢 Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-10-12T02:00:09-07:00,469,2358,129,13,,https://i.ytimg.com/vi_webp/4wHaklPDVi4/maxresdefault.webp,https://www.youtube.com/watch?v=4wHaklPDVi4,2026-03-18T10:26:32.512012
lylGyddTiGg,"Louis Tomlinson: When The Police Knocked... I Just Knew! ""The Room Was Cold That Day"".","Louis Tomlinson, former member of One Direction - one of the most successful and era-defining bands in history, opens up about X Factor fame, the band’s split, the loss of Liam Payne, fatherhood, grief, and life after global superstardom for the first time, revealing the highs and lows that defined his journey.
As a solo artist, Louis has released two chart-topping albums, amassed over 4.5 billion streams, and recently dropped his new single “Lemonade” ahead of his upcoming album “How Did I Get Here?”. Beyond music, he’s carved his own path as the founder of the self-curated Away From Home Festival and the unisex streetwear label 28 Clothing.

In this powerful, candid conversation, he reveals:
◼️How he finds strength through loss, following the deaths of his mother, younger sister, and former bandmate, Liam Payne.
◼️How he rebuilt his self-worth after feeling like he wasn’t good enough
◼️Why a promise to his mother still drives everything he does today
◼️Why becoming a father changed how he sees life, pressure, and legacy
◼️His journey re-defining success and identity after reaching the pinnacle of the music  industry.
◼️His upcoming album, 'How Did I Get Here', and his newfound happiness as inspiration.

00:00 Intro
03:42 Your Mother's Role in Your Life
04:29 Louis' Siblings
05:23 Do You Think Fame Changed You?
11:31 Boot Camp
13:18 Reflecting on One Direction
17:46 Having the Confidence to Push Back Against the Record Label
26:31 Relationship With Alcohol
28:14 What Advice Would You Give Your Younger Self?
29:44 Feeling Like the Weak Link in the Band
33:25 Solo Record Label After the Band Split Up
34:36 The Impact of Your Success on Your Family
37:48 Zayn's Decision to Leave the Band
41:43 Grieving the End of One Direction
42:30 The Meeting That Ended the Band
45:12 Career Decline After One Direction
48:03 Dealing With Comparing the Past to Now
54:11 Ads
56:13 Balancing Career and Personal Life
57:24 Your Mother's Death
59:42 Finding Out Your Mum Was Sick
1:02:40 Going on Stage After Your Mum’s Death
1:06:47 Advice for People With Grief
1:09:17 Experience With Anxiety
1:10:49 Remembering Louis’ Sister
1:11:20 Moving Through Grief
1:18:33 Felicite's Struggles
1:20:44 Why He Doesn't Speak About These Tragedies Often
1:25:40 Your Relationship With Liam Payne
1:29:43 Liam's Death
1:39:45 Challenge With Having Children When Famous
1:44:10 Ads
1:45:18 Louis’ New Music
1:47:48 How Much Does Love Come Into Your Album?
1:50:03 Where Are You on Your Journey of Happiness?

Follow Louis: 
Instagram - https://bit.ly/3KG2uDG 
X - https://bit.ly/435ovlC 
Facebook - https://bit.ly/47aMx14 
TikTok - https://bit.ly/48lj1qu
YouTube - https://bit.ly/4q0bh3q 

You can listen to Louis’ new music, here:
Lemonade Out Now - https://bit.ly/3KWsBX0 
How Did I Get Here? - Album out 23rd January - https://bit.ly/3WpcAeH 
US + EU + UK Tour - On sale Friday 10th October - https://bit.ly/4o9psSd 

The Diary Of A CEO:
◼️Join DOAC circle here - https://doaccircle.com/ 
◼️Buy Th",UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2025-10-09T00:00:52-07:00,7101,3241370,119000,4900,,https://i.ytimg.com/vi/lylGyddTiGg/maxresdefault.jpg,https://www.youtube.com/watch?v=lylGyddTiGg,2026-03-18T00:16:23.830901
YpnljcRUfGs,"BlacVolta: Why Most Creatives Stay Broke, and How to Fix It - Masterminds Podcast EP11","So many talented people are creating incredible work, but still struggling to make a living from it.
In this episode of the Masterminds Podcast, Richie Mensah sits down with Joey Adjei, the visionary behind BlacVolta, to talk about the real reason most creatives stay broke — and what it takes to break free from the cycle.

This conversation goes beyond art, content, or culture. It’s about systems, strategy, and self-worth — how to build a creative brand that doesn’t just get likes, but lasts.

In this episode, you’ll learn:

Why creativity alone isn’t enough
The business mistakes most creatives make
How to build a community instead of just a following
Turning creative ideas into sustainable income
The power of structure, collaboration, and consistency

If you’re a creative, entrepreneur, or someone trying to build something meaningful, this one will challenge your mindset and reset your approach to work, value, and money.

“Creativity isn’t about hype, it’s about building systems that make you valuable.”

00:00 – Intro
02:15 – From 9–5 to Building Blaq Volta
05:40 – Turning Passion Into a Business
09:20 – The Year of Return & Ghana’s Creative Boom
12:35 – The Real Reason Most Creatives Stay Broke
17:10 – Community Over Virality
22:45 – The Business Side of Creativity
28:30 – Systems, Structure & Scaling a Brand
33:15 – Consistency Is the Real Flex
39:20 – Why Nigerian Creators Are Winning
45:40 – Monetizing Your Craft the Smart Way
53:10 – Excellence Over Perfection

📢 Join the Masterminds Community
👉 Telegram: https://t.me/MastermindsGlobal
👉 Subscribe for new episodes every Wednesday & Sunday

🔗 Connect & Resources
📖 Get my book & learn more: www.richiemensah.com
🎧 Get Lynx Reverb headphones: www.lynx-electronics.com
📸 Instagram: @richiemensahgh
🎥 TikTok: @richiemensah_

✨ Credits
Outfit by Allumer
Shot at Tigon Creative Studios
Equipment support by Kreative5 Ltd

🧡 Disclaimer
This podcast is for educational and inspirational purposes. Not financial advice.",UC38EAWMmpcED1kG7YGXHxPg,Richie Mensah,2025-10-08T02:01:00-07:00,4800,4313,161,19,,https://i.ytimg.com/vi/YpnljcRUfGs/maxresdefault.jpg,https://www.youtube.com/watch?v=YpnljcRUfGs,2026-03-18T10:26:44.498764
